Id,Label,timeset,tweets,retweets,rrt,modularity_class,indegree,outdegree,degree
38798,JeannineTolosa,,2,0,0,7,2,0,2
38808,ElFamosoJMLP,,2,0,0,7,2,0,2
38810,Benyami020422,,3,0,0,7,3,0,3
38818,SbastienR8,,1,0,0,5,1,0,1
38820,JTJANIEC,,2,0,0,7,2,0,2
38823,DoleVeronique,,2,0,0,7,2,0,2
38825,MarionT10095967,,1,0,0,4,1,0,1
38839,godetgerard1,,1,0,0,7,1,0,1
38840,Semjil,,1,10,10,4,0,10,10
38846,Ds33850248,,1,0,0,7,1,0,1
38853,bazoche2,,3,0,0,7,3,0,3
38854,CBlaireau,,2,0,0,5,2,0,2
38858,robreau_arthur,,1,0,0,0,1,0,1
38860,MaximeLherbat,,1,0,0,7,1,0,1
38861,ranmisnoop1,,2,0,0,0,2,0,2
38869,delarge_aleks,,1,0,0,5,1,0,1
38873,mohpipo15,,1,0,0,5,1,0,1
38874,FredPaya,,1,0,0,7,1,0,1
38876,DuvalHlne2,,1,0,0,7,1,0,1
38879,PhilDuLux,,2,0,0,7,2,0,2
38881,PranaMoksha,,1,0,0,7,1,0,1
38887,VIVELEGOLF261,,2,0,0,4,2,0,2
38889,jo_talleyrand,,3,0,0,4,3,0,3
38895,CJolignal,,2,0,0,7,2,0,2
38903,normandie2017,,1,0,0,7,1,0,1
38904,JeremHG,,1,0,0,7,1,0,1
38917,tonton442,,1,0,0,7,1,0,1
38924,Padraig41311678,,1,0,0,7,1,0,1
38925,eleonorerevel,,1,0,0,7,1,0,1
38927,Miss05920121,,1,0,0,7,1,0,1
38928,Lou_cat_mama,,1,0,0,0,1,0,1
38937,DavidROGERvidar,,1,0,0,7,1,0,1
38938,Emy27700103,,1,0,0,5,1,0,1
38939,ArlonLocation,,1,0,0,7,1,0,1
38941,cmanu_on_tweet,,1,0,0,7,1,0,1
38942,iamnotdurkheim,,1,0,0,0,1,0,1
38945,tapswods,,1,0,0,7,1,0,1
38948,inozzam19,,1,0,0,7,1,0,1
38949,Lau_Val_Meyer,,2,0,0,0,2,0,2
38951,AVCGerrierFR,,1,0,0,7,1,0,1
38953,RobertTissotSt1,,1,0,0,7,1,0,1
38956,ROKY_ZART,,1,0,0,7,1,0,1
38963,Pixel97123791,,2,0,0,0,2,0,2
38964,michakeep,,1,0,0,7,1,0,1
38965,fanfanzik,,1,0,0,7,1,0,1
38979,Leroch10Roch,,2,0,0,7,2,0,2
38980,tktmartin,,1,0,0,5,1,0,1
38981,NicolasFabre81,,1,0,0,7,1,0,1
38982,LandoAnnick,,1,0,0,7,1,0,1
38991,wimocean,,1,0,0,0,1,0,1
38996,BessisSylvie,,1,0,0,7,1,0,1
38999,AllysonHRJK,,1,0,0,0,1,0,1
39002,RemsTV42,,2,0,0,7,2,0,2
39012,ISA86400,,1,0,0,7,1,0,1
39017,armabbw,,1,0,0,0,1,0,1
39019,YoannHenry35,,3,0,0,7,3,0,3
39027,pieraupie,,1,0,0,7,1,0,1
39028,David969893344,,2,0,0,10,2,0,2
39034,soteros1,,1,0,0,7,1,0,1
39036,mvalier09,,1,0,0,7,1,0,1
39040,tovmaz,,1,0,0,7,1,0,1
39049,UIOGD56,,2,0,0,7,2,0,2
39054,Racingteamjf1,,1,0,0,7,1,0,1
39058,Vincelo68,,1,0,0,7,1,0,1
39069,PetitPolemiste,,1,0,0,7,1,0,1
39070,BrunoL99,,2,0,0,7,2,0,2
39071,bernadupat,,1,0,0,7,1,0,1
39073,ELISABE36986941,,1,0,0,7,1,0,1
39076,utilisareur,,1,0,0,7,1,0,1
39083,Not_A_Sheep_Fr,,1,0,0,7,1,0,1
39086,VrardoBDL,,2,0,0,7,2,0,2
39087,Leo_Cerosky,,1,0,0,0,1,0,1
39091,whodatbwoy,,1,0,0,0,1,0,1
39092,MagaliChalu,,2,0,0,7,2,0,2
39093,StrahlLaura,,1,0,0,0,1,0,1
39095,clouso,,1,0,0,7,1,0,1
39097,AnneFranceROCH1,,1,0,0,5,1,0,1
39098,FanDeMarlene,,1,0,0,7,1,0,1
39099,edavideee,,2,0,0,7,2,0,2
39103,emajosse,,1,0,0,0,1,0,1
39111,CesarettiMarie,,1,0,0,7,1,0,1
39116,espions3,,1,0,0,7,1,0,1
39119,FR_Millenaire,,1,0,0,7,1,0,1
39122,arkaologie,,2,0,0,0,2,0,2
39124,mric555,,1,0,0,7,1,0,1
39126,Aglpn,,1,0,0,7,1,0,1
39127,DawudianL,,2,0,0,7,2,0,2
39131,CdricR5,,2,0,0,7,2,0,2
39136,RomainB21732673,,1,0,0,7,1,0,1
39138,excelzup2blois,,1,0,0,0,1,0,1
39139,Patatina2867,,1,0,0,7,1,0,1
39140,kevinryanzz,,1,0,0,7,1,0,1
39141,wseb8,,4,0,0,7,4,0,4
39150,reconquete_i,,1,0,0,7,1,0,1
39152,CHANTAL5389120,,2,0,0,7,2,0,2
39162,jpdenantes44,,1,0,0,7,1,0,1
39164,75Nad75,,1,0,0,9,1,0,1
39169,fanpom76,,1,0,0,7,1,0,1
39176,jenny_giuliano,,2,0,0,7,2,0,2
39187,xXCptObviousXx,,1,0,0,7,1,0,1
39194,DurieuxNoel,,1,0,0,7,1,0,1
39196,IL4DE,,1,0,0,7,1,0,1
39201,PlusRienACirer,,1,0,0,7,1,0,1
39202,irisouDelaporte,,1,0,0,7,1,0,1
39203,frdebranche1,,1,0,0,7,1,0,1
39207,PayshoLeu,,3,0,0,7,3,0,3
39213,eldoradohumain,,1,1,1,9,0,1,1
39219,Petite_Core,,3,0,0,0,2,0,2
39221,BalthazarDubois,,1,0,0,7,1,0,1
39223,Oulaidjermouk,,1,0,0,7,1,0,1
39225,_vellemsnz_,,3,0,0,0,3,0,3
39227,Coco_Konyto,,4,0,0,7,4,0,4
39232,sullivan_sprrr,,1,0,0,7,1,0,1
39233,Frenchleny,,1,0,0,7,1,0,1
39238,VirginEggCo,,2,0,0,0,2,0,2
39245,samir92,,1,0,0,7,1,0,1
39247,DINATALE2,,1,0,0,7,1,0,1
39248,_dihamlet,,2,0,0,0,2,0,2
39253,jehaaaaanne,,1,0,0,7,1,0,1
39257,Stella_Nato,,1,0,0,0,1,0,1
39263,ENZO_MILLETT,,1,0,0,0,1,0,1
39266,Rideaubleu,,1,0,0,5,1,0,1
39270,arthur_tgy,,1,0,0,5,1,0,1
39276,WhiplashASC,,1,0,0,7,1,0,1
39281,HydargosVega,,5,0,0,7,1,0,1
39283,prod_franck,,1,0,0,7,1,0,1
39286,rizbeauxthe,,1,0,0,7,1,0,1
39291,BordureDroite,,1,0,0,7,1,0,1
39305,9flow5,,1,0,0,0,1,0,1
39307,cathythecat1963,,1,0,0,7,1,0,1
39310,LoicChave,,1,0,0,0,1,0,1
39311,Kibitzer0,,1,0,0,9,1,0,1
39313,clockrunsout,,1,0,0,0,1,0,1
39314,RicoSolPhoto,,1,0,0,0,1,0,1
39316,BenjaminLEMATTE,,1,0,0,7,1,0,1
39320,Equatomos,,1,0,0,7,1,0,1
39324,Gironimo2474361,,1,0,0,7,1,0,1
39326,Marielsr89,,1,0,0,7,1,0,1
39327,hareinegi,,2,5,2.5,5,1,5,6
39328,Lascarus,,1,0,0,7,1,0,1
39330,Gui_mitry,,1,0,0,0,1,0,1
39331,SandraMeireles2,,1,0,0,5,1,0,1
39333,yurigotospace,,1,0,0,0,1,0,1
39334,LiliTriplex,,2,0,0,0,1,0,1
39347,jmphilippart,,2,0,0,7,2,0,2
39348,danielcolombet2,,1,0,0,7,1,0,1
39350,venturialet,,1,0,0,7,1,0,1
39355,Bomba2H,,1,0,0,7,1,0,1
39360,monalemuria,,2,0,0,10,2,0,2
39361,jumpysnnake,,2,0,0,0,2,0,2
39364,eclairvanille22,,1,0,0,7,1,0,1
39366,IanEgoiste,,2,0,0,7,2,0,2
39368,EnriqueSGz,,1,0,0,7,1,0,1
39380,LawraProut,,1,6,6,0,0,3,3
39382,sellahtcampos,,1,0,0,5,1,0,1
39383,Sherylis_Julie,,1,0,0,0,1,0,1
39384,StabbyCurry,,1,0,0,0,1,0,1
39387,Simpledesprit5,,1,0,0,7,1,0,1
39388,VioletteDeLune,,1,0,0,7,1,0,1
39390,Tricoeulore,,1,0,0,7,1,0,1
39392,DidierG69,,1,0,0,5,1,0,1
39394,ClementO78150,,1,0,0,7,1,0,1
39395,chardounet,,1,0,0,7,1,0,1
39396,tristenlutte,,1,0,0,7,1,0,1
39400,AyanTalTal,,1,0,0,0,1,0,1
39401,_Thibault_83,,1,0,0,7,1,0,1
39403,voldsraev,,1,0,0,0,1,0,1
39404,Blairea78940762,,1,0,0,7,1,0,1
39408,Go2470_,,1,0,0,7,1,0,1
39414,WinterPanda44,,1,0,0,5,1,0,1
39416,catchawave_,,1,0,0,0,1,0,1
39417,Esuponge,,1,0,0,0,1,0,1
39419,helene_chauvet,,3,0,0,9,3,0,3
39420,firefly17310,,1,0,0,5,1,0,1
39423,marcandredesang,,1,0,0,7,1,0,1
39427,babouchemaxime,,1,0,0,7,1,0,1
39428,PyckeG,,1,0,0,7,1,0,1
39429,ziggy_morin,,1,0,0,7,1,0,1
39433,Ideteka,,1,0,0,7,1,0,1
39438,goldorak1331,,2,0,0,7,2,0,2
39440,jasmineuphorie,,3,20,6.666667,0,2,20,22
39441,ValoRenard,,1,0,0,7,1,0,1
39444,DrouardGabriel,,1,0,0,5,1,0,1
39445,Oscar56530P,,1,0,0,7,1,0,1
39447,eoleole,,1,0,0,7,1,0,1
39456,mosellanleftist,,1,0,0,0,1,0,1
39458,victor_sapelier,,1,0,0,7,1,0,1
39459,bebe_mouton,,1,0,0,0,1,0,1
39468,Gibusdo,,2,0,0,5,2,0,2
39473,_Javaloyes,,1,0,0,0,1,0,1
39477,Nos_Trotro,,1,0,0,7,1,0,1
39478,actupparis,,1,0,0,0,1,0,1
39483,Furfiluf,,2,0,0,7,2,0,2
39487,Soso14481749,,1,0,0,7,1,0,1
39495,EricRobertMicha,,1,0,0,7,1,0,1
39499,fan2maiakovski,,1,2,2,0,0,2,2
39502,RicouLaMouche,,1,0,0,0,1,0,1
39503,sergentalaune,,1,0,0,7,1,0,1
39504,francatholique,,2,0,0,7,2,0,2
39509,ParInadvertance,,2,0,0,9,2,0,2
39510,JohnWic30059469,,1,0,0,7,1,0,1
39512,Zemmour_svp,,2,0,0,7,2,0,2
39514,E_Talitha,,2,0,0,7,2,0,2
39518,OswaldoCruz10,,1,0,0,7,1,0,1
39523,AnnaAs69,,1,0,0,7,1,0,1
39526,Nancy1984kine,,1,0,0,7,1,0,1
39528,McflyNat,,1,0,0,7,1,0,1
39538,VaubanPro,,3,0,0,7,3,0,3
39539,cens_helios,,1,0,0,7,1,0,1
39541,PannetierAnnick,,1,0,0,7,1,0,1
39544,McFhilib,,1,0,0,7,1,0,1
39547,hakaiishinx,,1,0,0,7,1,0,1
39548,realCapet,,1,0,0,7,1,0,1
39554,ThibautLauren19,,1,0,0,7,1,0,1
39556,yves_levy,,1,0,0,7,1,0,1
39559,KARRNIJ,,1,0,0,7,1,0,1
39560,ChantalDemarch1,,1,0,0,7,1,0,1
39566,HaimBens,,1,0,0,7,1,0,1
39567,Frz_Clement,,2,0,0,7,2,0,2
39568,cnenert,,2,0,0,9,2,0,2
39569,Tokyder,,1,0,0,7,1,0,1
39570,ElinaVhl,,1,0,0,7,1,0,1
39572,philfelipe1,,3,0,0,7,3,0,3
39576,hindhiah,,1,0,0,7,1,0,1
39578,Stephan27746370,,1,0,0,7,1,0,1
39580,Feld00,,1,0,0,7,1,0,1
39582,thony_dotcom,,1,0,0,7,1,0,1
39586,anninnou,,1,0,0,7,1,0,1
39587,eraiyofr,,1,0,0,5,1,0,1
39588,AubertYann3,,1,0,0,7,1,0,1
39589,LeShibbolator,,2,0,0,0,1,0,1
39590,Docteur__Z,,1,0,0,7,1,0,1
39592,licha74,,1,0,0,7,1,0,1
39596,MXivry,,3,0,0,10,3,0,3
39598,ChrisSafet,,2,0,0,4,2,0,2
39602,4XuFHvR1yKOqBzh,,1,0,0,7,1,0,1
39610,Zhulian606,,1,0,0,7,1,0,1
39611,deuche64,,1,0,0,7,1,0,1
39612,spaciba,,2,0,0,7,2,0,2
39613,h96684289p0,,1,0,0,7,1,0,1
39614,cynwyd19,,4,0,0,9,4,0,4
39615,LaGaule1,,1,0,0,7,1,0,1
39616,2022ZEM,,2,0,0,7,2,0,2
39617,IsabellePage44,,1,0,0,7,1,0,1
39626,AxelBraie,,1,0,0,7,1,0,1
39632,Chewie44_Fr,,2,0,0,7,2,0,2
39633,Melusinebreizh,,1,0,0,7,1,0,1
39643,cathoreac,,2,0,0,5,2,0,2
39645,Leitha_GND,,2,4,2,0,1,4,5
39647,dominiqueszcze2,,1,0,0,7,1,0,1
39650,Le_Chat_Malo,,1,0,0,7,1,0,1
39660,zoli34700,,1,0,0,7,1,0,1
39664,Catachouette,,1,0,0,0,1,0,1
39665,jvnggoo,,2,0,0,7,1,0,1
39666,sylviotte,,1,0,0,7,1,0,1
39668,_samedi_,,2,3,1.5,9,1,3,4
39675,ChamberodB,,2,0,0,7,2,0,2
39677,Rodrigu48092254,,1,0,0,0,1,0,1
39678,pergrandis,,2,0,0,5,2,0,2
39679,LaurePelaprat,,1,0,0,7,1,0,1
39680,PkkWalter,,1,0,0,9,1,0,1
39684,lhirondelledu13,,2,0,0,7,2,0,2
39688,FcoPachasSerran,,1,0,0,7,1,0,1
39691,Yogdy33,,1,0,0,7,1,0,1
39693,Dimezell,,1,6,6,4,0,6,6
39696,France2468642,,1,0,0,5,1,0,1
39701,soup_o_lait,,1,0,0,7,1,0,1
39704,vivrelibre50,,1,0,0,7,1,0,1
39705,Niemen1942,,1,0,0,7,1,0,1
39707,CarlAntoine,,1,0,0,7,1,0,1
39715,Avirille,,1,0,0,7,1,0,1
39723,_madder_red,,2,3,1.5,0,1,2,3
39727,sweden33141,,1,0,0,7,1,0,1
39728,DruonI,,2,0,0,7,2,0,2
39729,fannLig,,3,0,0,0,2,0,2
39730,LequesneMartine,,1,0,0,7,1,0,1
39731,samaisamva,,1,6,6,0,0,6,6
39732,HeleneSeverac,,3,0,0,7,3,0,3
39735,Bosco3869,,1,0,0,7,1,0,1
39740,LemondedeCarla,,1,0,0,7,1,0,1
39741,Vigen27441621,,1,0,0,7,1,0,1
39742,san_kikou,,1,0,0,0,1,0,1
39744,joe_bruad,,4,0,0,7,4,0,4
39750,DanielleDUPON15,,1,0,0,9,1,0,1
39754,Rossiensky26,,1,0,0,7,1,0,1
39756,Arvi92890824,,1,0,0,7,1,0,1
39757,cptcom07,,1,0,0,7,1,0,1
39758,lexiedeuxfois,,1,0,0,0,1,0,1
39760,Patrick2424,,2,0,0,7,2,0,2
39761,Galactikxxxx,,1,0,0,7,1,0,1
39766,carinelato,,1,0,0,7,1,0,1
39773,Michel_HenryP,,2,0,0,7,2,0,2
39774,VoltePhase,,2,0,0,7,2,0,2
39775,Venum_Rush,,2,0,0,7,2,0,2
39776,arthur_ambroise,,1,0,0,7,1,0,1
39777,BLIXOW38,,1,0,0,7,1,0,1
39783,GuyDelmas3,,3,0,0,7,3,0,3
39786,zesilverfox1,,1,0,0,7,1,0,1
39787,lucas_chetail,,1,0,0,7,1,0,1
39793,le_pro_fessseur,,9,0,0,7,9,0,9
39794,777BeLight,,1,0,0,9,1,0,1
39797,TifraYani,,1,0,0,7,1,0,1
39801,SoniaTeychene,,1,0,0,10,1,0,1
39802,EdouardVian,,3,0,0,10,3,0,3
39806,DidierLemaire17,,1,0,0,7,1,0,1
39808,Caleamity,,3,0,0,7,2,0,2
39810,Mediapol_fr,,1,0,0,7,1,0,1
39817,pferrato,,1,0,0,7,1,0,1
39820,ActuVu,,1,0,0,7,1,0,1
39822,Chris_141414,,1,0,0,9,1,0,1
39827,28ericfavre,,1,0,0,7,1,0,1
39828,bob132a,,2,0,0,7,2,0,2
39831,bgilletcoach,,2,0,0,7,2,0,2
39832,OlivierRedge,,2,0,0,0,1,0,1
39833,icaruss2017,,1,0,0,7,1,0,1
39836,carl_hubert,,1,0,0,7,1,0,1
39838,MondeLebeau,,2,7,3.5,4,0,7,7
39843,lmre042,,1,0,0,7,1,0,1
39846,Vigilant999,,1,0,0,0,1,0,1
39847,Gabriel_lrtn,,1,0,0,7,1,0,1
39848,Niko64213853,,1,0,0,7,1,0,1
39849,fanta_jean,,2,0,0,7,2,0,2
39850,elKingRagnar,,1,0,0,7,1,0,1
39857,Milhpertuis2,,1,0,0,7,1,0,1
39859,iiDoTCoM1,,1,0,0,7,1,0,1
39860,wait__andsee,,1,0,0,7,1,0,1
39862,Rakai41000000,,1,0,0,7,1,0,1
39864,SwannyLe,,1,0,0,7,1,0,1
39868,Deshaye49316004,,1,0,0,7,1,0,1
39871,Laurent33G,,1,0,0,7,1,0,1
39872,LaChroPol,,2,0,0,4,2,0,2
39874,Mike105261992,,3,0,0,7,3,0,3
39877,Tanguy_Cornec,,2,0,0,7,2,0,2
39881,Pepetteaucanada,,1,0,0,7,1,0,1
39882,AlkpoteQ,,2,0,0,7,2,0,2
39890,Jimmys0612,,2,0,0,7,2,0,2
39892,Bejitassjgod,,2,0,0,7,2,0,2
39897,arkhan_81,,1,0,0,7,1,0,1
39900,ohdurand,,1,0,0,7,1,0,1
39901,kris_transp,,1,0,0,7,1,0,1
39906,LeSocialClub,,1,0,0,0,1,0,1
39908,b26_romain,,1,0,0,7,1,0,1
39909,DELAGEPIERRE5,,1,0,0,7,1,0,1
39913,bonfils_stephan,,1,0,0,7,1,0,1
39914,HAL900020012010,,1,0,0,7,1,0,1
39917,arqueovox,,1,0,0,5,1,0,1
39923,OzN83,,1,0,0,7,1,0,1
39926,MichelClodore,,1,0,0,7,1,0,1
39930,Valtiel_sl,,1,0,0,7,1,0,1
39940,BarbaraMazieres,,1,0,0,7,1,0,1
39942,Helen_40R,,1,0,0,7,1,0,1
39950,chabtine,,4,0,0,7,2,0,2
39951,GE86774330,,1,0,0,7,1,0,1
39954,miachampignon,,1,1,1,6,0,1,1
39955,sacatove,,2,0,0,0,2,0,2
39957,erayeye,,2,0,0,7,2,0,2
39958,LucasOl54938193,,1,0,0,7,1,0,1
39961,Chaykh_Raslann1,,1,0,0,7,1,0,1
39964,MarionCyril2,,1,0,0,7,1,0,1
39968,A_Chabrier,,2,0,0,7,2,0,2
39969,Robert38540940,,1,0,0,7,1,0,1
39970,RCirconflexe,,1,0,0,7,1,0,1
39975,kaobang9,,2,0,0,10,2,0,2
39980,paul_jante,,1,0,0,7,1,0,1
39981,dfj_95,,1,0,0,7,1,0,1
39984,Barath0r,,1,0,0,7,1,0,1
39988,mbk_tw,,1,0,0,7,1,0,1
39993,hfm82621174,,1,0,0,10,1,0,1
39994,EtienneLahyre,,2,1,0.5,7,1,1,2
39996,BrittanyFishing,,1,0,0,7,1,0,1
40002,priamtroyen,,1,0,0,7,1,0,1
40003,Holmes32D,,1,0,0,7,1,0,1
40005,Ouam357,,1,0,0,7,1,0,1
40010,redpill2021,,1,0,0,7,1,0,1
40011,j_perso,,2,0,0,7,2,0,2
40015,Domusignis,,2,0,0,7,2,0,2
40018,UnGavach,,1,0,0,7,1,0,1
40019,Bupaya1,,1,0,0,7,1,0,1
40023,ValethanB,,2,0,0,7,2,0,2
40024,zemmour08,,1,0,0,7,1,0,1
40029,MaximeZ72778408,,1,0,0,7,1,0,1
40031,fabnatbreizh,,1,46,46,7,0,23,23
40034,jacques_londres,,1,0,0,7,1,0,1
40035,FouMania,,1,0,0,7,1,0,1
40037,frdeme,,1,0,0,7,1,0,1
40043,sybel95,,1,0,0,7,1,0,1
40045,franck_c7,,1,0,0,7,1,0,1
40046,ThierryMARCEL13,,2,0,0,7,2,0,2
40047,LoubereFr,,1,0,0,7,1,0,1
40049,TheMysteryMan_O,,1,0,0,9,1,0,1
40050,CarOfXav,,1,0,0,5,1,0,1
40055,lcdwido,,1,0,0,7,1,0,1
40058,DendWild,,2,0,0,7,2,0,2
40064,catoune1,,1,0,0,7,1,0,1
40068,billancourt_eva,,1,0,0,7,1,0,1
40071,Aegon37433666,,1,0,0,7,1,0,1
40074,animaux07,,1,0,0,7,1,0,1
40079,on_Ze_bar,,1,0,0,5,1,0,1
40081,Spirou75,,1,0,0,7,1,0,1
40082,TalonNet,,1,0,0,7,1,0,1
40084,Soleil062,,2,0,0,7,2,0,2
40086,laprizee,,1,0,0,7,1,0,1
40088,Dyvette9,,2,0,0,7,2,0,2
40090,L1350C,,1,0,0,7,1,0,1
40094,2a_vd,,1,0,0,7,1,0,1
40097,francaisfache,,2,0,0,10,2,0,2
40101,sIQf4RBnHkFhcBf,,1,0,0,7,1,0,1
40104,clemence442,,1,0,0,7,1,0,1
40106,Bo92659154,,1,0,0,7,1,0,1
40107,brain4939,,1,0,0,7,1,0,1
40113,LerouxJanine1,,1,0,0,7,1,0,1
40120,MaitreY11738703,,1,0,0,7,1,0,1
40122,BotellaPaul,,1,0,0,7,1,0,1
40123,Reconquete_12,,1,0,0,7,1,0,1
40126,RmiR86426547,,1,0,0,7,1,0,1
40127,Xensma_,,1,0,0,7,1,0,1
40129,Ivan_de_Vargas,,1,0,0,7,1,0,1
40131,Adygram,,1,0,0,7,1,0,1
40132,MargotRollo,,1,0,0,7,1,0,1
40134,AlexGrubor,,1,0,0,7,1,0,1
40136,DonRafa22,,1,0,0,7,1,0,1
40139,beatrice33o,,2,0,0,9,2,0,2
40141,RenFauge,,1,0,0,7,1,0,1
40143,Capitainecook14,,1,0,0,5,1,0,1
40146,Lineai_,,2,0,0,0,1,0,1
40148,seb_cebien,,1,0,0,7,1,0,1
40149,Patrici54503023,,1,0,0,7,1,0,1
40153,ArdinatGilles,,1,0,0,7,1,0,1
40154,RodoguneP,,3,0,0,10,3,0,3
40155,lesseume,,3,0,0,5,3,0,3
40157,Odile_Bouyon,,1,0,0,7,1,0,1
40159,DelphO_O,,1,0,0,7,1,0,1
40165,PrtNora,,6,0,0,7,6,0,6
40166,Phil936422444,,1,1,1,4,0,1,1
40167,BikerLco,,1,0,0,7,1,0,1
40168,UnCitoyen16,,1,0,0,7,1,0,1
40171,TournayVirginie,,1,0,0,7,1,0,1
40178,benjicassi,,1,0,0,7,1,0,1
40182,Kamodaque,,2,0,0,5,2,0,2
40189,grossemoulah,,1,0,0,7,1,0,1
40192,patricianspirit,,1,0,0,7,1,0,1
40194,rnault01,,1,0,0,7,1,0,1
40196,nicolos63,,1,0,0,7,1,0,1
40198,PLagaune,,4,1,0.25,10,3,1,4
40199,AxelDevoght,,1,0,0,7,1,0,1
40200,PinardVerdier,,1,0,0,7,1,0,1
40202,Carpedi12419114,,2,0,0,7,2,0,2
40203,tomplatz2,,1,0,0,7,1,0,1
40207,kun_911,,1,0,0,7,1,0,1
40214,ops78v,,2,0,0,7,2,0,2
40215,Pathouang,,1,0,0,7,1,0,1
40216,mohvane3,,1,0,0,7,1,0,1
40221,MiphaII,,1,0,0,7,1,0,1
40223,Thadalz,,1,0,0,7,1,0,1
40227,muriel_1500,,2,0,0,7,2,0,2
40228,m_bostjan,,1,0,0,7,1,0,1
40229,PhilippeADubois,,3,0,0,7,3,0,3
40232,AlexSombradero,,1,0,0,7,1,0,1
40235,Vigix76000,,1,0,0,7,1,0,1
40236,CollineMr,,1,0,0,5,1,0,1
40238,Julia_nonyme,,2,0,0,7,2,0,2
40239,Rickmorty83,,1,0,0,7,1,0,1
40242,nestorD602,,2,0,0,7,1,0,1
40243,Tonnerre2021B,,2,0,0,7,2,0,2
40247,AkatondesSables,,1,0,0,7,1,0,1
40249,Jeanbon54,,1,0,0,7,1,0,1
40250,v_shane,,1,0,0,7,1,0,1
40252,ReconquetePOL,,1,0,0,7,1,0,1
40255,lucidite_92,,3,8,2.666667,5,1,6,7
40257,decadence74,,1,0,0,7,1,0,1
40264,DonQuichotte95,,1,0,0,7,1,0,1
40266,Leboursicoteur,,1,0,0,7,1,0,1
40271,LJuarpi,,2,0,0,7,2,0,2
40272,Raymond2Turenne,,2,0,0,5,2,0,2
40275,damien59737670,,1,0,0,7,1,0,1
40278,sursumcordaLXIX,,2,0,0,7,2,0,2
40280,27Serenite,,1,0,0,7,1,0,1
40283,WaltherBeck,,2,0,0,5,2,0,2
40289,JeanMoucheboeuf,,1,0,0,7,1,0,1
40291,LBegbraz,,1,0,0,7,1,0,1
40292,JPB84Avi,,1,0,0,7,1,0,1
40293,BIGBANGBUG,,1,0,0,7,1,0,1
40296,LechapardeurS,,1,0,0,7,1,0,1
40300,danger_celeste,,1,11,11,5,0,11,11
40308,TyllJurgens,,1,0,0,7,1,0,1
40315,thomas_vtti,,1,0,0,7,1,0,1
40316,GenerationZ_32,,1,0,0,7,1,0,1
40317,tomtupa9,,1,0,0,7,1,0,1
40318,Zuuuuuuh,,1,0,0,7,1,0,1
40326,OBuclin,,1,0,0,7,1,0,1
40331,Elemontera,,1,0,0,7,1,0,1
40332,aubrygilles,,1,0,0,7,1,0,1
40335,GenerationZ_62,,1,0,0,7,1,0,1
40338,fwernert,,2,0,0,7,2,0,2
40339,Nepther1,,1,0,0,7,1,0,1
40340,TRZT_,,1,0,0,7,1,0,1
40346,Samuel_Lafont,,1,0,0,7,1,0,1
40347,QuentinDurward5,,1,0,0,7,1,0,1
40348,Sebasti08654498,,1,0,0,5,1,0,1
40350,PrincessViking_,,1,0,0,0,1,0,1
40354,LacroixSamper,,1,0,0,7,1,0,1
40355,TouitteI,,1,0,0,7,1,0,1
40356,jeanchristoph0,,1,0,0,7,1,0,1
40357,1Franc_Comtois,,1,0,0,7,1,0,1
40358,PJK11078004,,1,0,0,7,1,0,1
40367,SpeakTheVerite,,1,3,3,4,0,3,3
40371,Boulanger888,,1,0,0,7,1,0,1
40375,herr_jones_jr,,1,0,0,7,1,0,1
40389,Thierry06500,,1,0,0,7,1,0,1
40390,RipollRobert_,,1,0,0,10,1,0,1
40394,clemfr741,,1,0,0,7,1,0,1
40395,Lordingard,,1,0,0,7,1,0,1
40398,R_Dubreuil_13,,2,0,0,5,2,0,2
40401,Christo36292542,,3,0,0,6,3,0,3
40408,Coco45800,,2,0,0,7,2,0,2
40410,ichthus851,,1,0,0,5,1,0,1
40411,ReconqueteSB_SM,,2,0,0,7,2,0,2
40412,marielaurevs,,1,0,0,7,1,0,1
40414,lysiane2212,,1,0,0,7,1,0,1
40417,reconquete67,,1,9,9,7,0,9,9
40419,blood_brother00,,2,0,0,7,2,0,2
40423,3ct3r,,1,0,0,7,1,0,1
40425,LaurianeTroise,,2,27,13.5,5,1,27,28
40426,sveyssiere1,,1,0,0,7,1,0,1
40427,GenerationZ_off,,1,71,71,5,0,71,71
40428,auzuste,,1,0,0,7,1,0,1
40430,FuchsLeRetour,,1,0,0,10,1,0,1
40437,Reconquete_off,,1,1094,1094,7,0,1093,1093
40440,2030_dystopia,,1,0,0,5,1,0,1
40444,LorReconquete,,3,0,0,7,3,0,3
40449,NBelkacem3,,1,0,0,7,1,0,1
40454,bmx_amelia,,1,0,0,7,1,0,1
40456,Chstlm,,1,0,0,7,1,0,1
40458,anne_morantin,,1,0,0,7,1,0,1
40460,Union_Latine,,1,0,0,7,1,0,1
40462,generationZ_73,,1,0,0,7,1,0,1
40473,ThierryVenem,,1,0,0,7,1,0,1
40482,Kagami_yoake,,1,0,0,7,1,0,1
40484,geraldineambro7,,2,0,0,7,2,0,2
40485,InfoMdia,,1,14,14,5,0,14,14
40490,Michell85452357,,1,0,0,7,1,0,1
40506,stefizz4,,1,0,0,7,1,0,1
40507,ic4it,,1,0,0,7,1,0,1
40508,reconquetepj,,1,0,0,7,1,0,1
40510,FrancoiseChalot,,1,0,0,5,1,0,1
40514,pfrec,,2,0,0,10,2,0,2
40519,SaillardMarion,,1,0,0,10,1,0,1
