"Label","Id","tweets","retweets","rRT"
"tsuzanowicz",36401,1,0,0
"theo_jt",36403,1,0,0
"LeCozannetPhili",36404,3,0,0
"V__Jordan",36405,1,0,0
"CrabeMystere",36406,1,0,0
"js_carbonell",36407,1,0,0
"bilou78700",36409,1,0,0
"Chevalier209",36411,1,9,9
"checkingMada198",36412,1,0,0
"Syndicassistee",36413,1,0,0
"altum_sonatur",36414,1,0,0
"Thierry59926633",36416,2,0,0
"lxndr_123456789",36419,2,0,0
"PrettyFrog85",36424,1,0,0
"FredThiollier",36426,1,0,0
"KevRic14",36428,1,0,0
"JuliettMartins",36430,1,0,0
"SailorSuperBoek",36432,1,0,0
"mesangebleue3",36435,1,0,0
"FTarlet",36438,1,49,49
"Amandija_",36440,1,0,0
"HAYWOORD",36445,1,0,0
"Sn0wHalati0n",36446,1,0,0
"davy_maubert",36453,1,0,0
"EmmanuelDrouin1",36458,1,8,8
"bayaaaaaard",36459,1,0,0
"mathiasmaurice1",36464,2,0,0
"Mathiskujo",36470,1,0,0
"AntoineGoya",36471,2,11,5.5
"Cadavren",36472,1,0,0
"GratinNofnof",36473,1,0,0
"nath_gautier",36476,1,0,0
"amaso96809314",36479,1,0,0
"LaraFatimi",36480,1,0,0
"Louiss56",36483,1,0,0
"davidjacky4",36488,1,0,0
"yvesBerlioz1",36489,3,0,0
"gohierpatrice",36497,1,0,0
"Maxmascoli",36500,1,0,0
"Penjenaire",36504,1,0,0
"CS_2112_",36505,1,0,0
"ArtistJellyfish",36506,1,0,0
"KBeehuspoteea",36508,1,0,0
"Brichoupsi",36513,1,0,0
"nobru072",36519,1,0,0
"jmb1602",36522,1,0,0
"BUREAU46935859",36523,2,0,0
"KowalskiWalt1",36527,1,0,0
"Deedo_75",36534,1,0,0
"Ax_Bas",36535,1,0,0
"ReggeDidier",36538,3,0,0
"HugolGential_Cl",36542,1,5,5
"Lounateko",36544,1,0,0
"EmpPat",36545,1,0,0
"toof_chris",36551,2,0,0
"bovinfulldose",36553,2,0,0
"13_neomaverick",36559,3,0,0
"Ricklatrick",36563,2,0,0
"thedelpho",36567,1,0,0
"viedetom",36574,1,0,0
"Cedricglmt",36575,3,0,0
"KitineChristi4",36577,1,0,0
"Delvalle4Gisele",36578,1,0,0
"SergeBudka1",36587,2,0,0
"AleLemaire",36588,1,1,1
"EricDuperrier",36589,1,0,0
"arnaudpln",36592,1,0,0
"Tratouu",36595,1,0,0
"AlexandreBeryl",36596,3,0,0
"MusicalLong",36599,1,0,0
"galopechareyre",36603,1,0,0
"FranaisdeSouch6",36605,1,0,0
"Agnes33bxAgnes",36607,1,0,0
"Akihros_",36609,2,0,0
"fleursdecactus7",36618,1,0,0
"RelderaieRelc",36620,1,0,0
"onenoudipastout",36623,1,0,0
"ROBERTSandrin18",36625,1,0,0
"Vermer2002",36631,1,0,0
"Bousti_",36632,1,2,2
"Izakitan",36644,1,0,0
"SebastienTULLER",36645,1,0,0
"Erylismaker",36651,2,0,0
"roger92100",36653,1,0,0
"damguel",36655,1,0,0
"MarionNatik",36658,3,16,5.33333333333333
"Rosette66104123",36659,1,0,0
"soumiav",36668,1,0,0
"podcastine",36671,1,0,0
"LilyDear",36672,1,0,0
"Frugheon_D",36673,1,0,0
"Michel__LECLAIR",36679,1,0,0
"MaxBracos",36683,2,0,0
"LALGEROIS17",36686,4,0,0
"CONTEFranois",36690,1,0,0
"tofdepaname",36695,1,0,0
"Minassyra",36699,1,0,0
"jolaine_pharma",36702,1,0,0
"LTisserand",36704,1,0,0
"Bad_Sociologist",36705,3,14,4.66666666666667
"patronus711",36710,1,0,0
"stuparacci2",36711,1,0,0
"antoninhrlt",36714,1,0,0
"YRozier37",36716,1,0,0
"MD87810602",36717,1,0,0
"Simplicio67",36719,2,0,0
"TUDYMG23",36721,2,0,0
"Davidou17140",36722,1,0,0
"yogayantra",36723,2,0,0
"AlekVonGlark",36726,1,0,0
"VHepnarova",36727,1,0,0
"DidierHappel",36729,1,0,0
"fractale",36730,1,0,0
"fafa44000",36736,1,0,0
"Nicole_Garuz",36741,1,0,0
"Alx_44",36745,1,0,0
"nissamber",36746,1,0,0
"AbdSalamVito",36747,1,0,0
"Loustic23556190",36748,2,0,0
"Lyly22Lyly",36749,1,0,0
"Putoi11",36755,1,0,0
"88StrengthHonor",36757,2,0,0
"lebonHaz",36758,1,0,0
"PelaoMamasita",36761,3,0,0
"predicativa",36763,1,0,0
"RuizVenis",36765,1,0,0
"mariecchambel",36766,1,30,30
"socialistdarlin",36771,1,0,0
"Tonio97427",36772,1,0,0
"MerlozeRiot",36773,1,0,0
"nicoleameri1",36775,2,0,0
"CadensiaPresto",36776,3,16,5.33333333333333
"AnneBergeret",36778,1,0,0
"GENDEX1",36782,1,0,0
"razo_me",36784,1,0,0
"ViviLeVrai",36787,1,0,0
"TowerJean1",36791,1,0,0
"RNationalToulon",36793,1,0,0
"CalmiNois",36795,1,0,0
"nbsp31041377",36799,1,0,0
"margout_13",36806,1,0,0
"PascaleRibes1",36816,1,4,4
"Trclrx",36817,1,0,0
"EtienneCognet",36821,1,0,0
"Siili_Sk",36822,2,0,0
"MateuszWaraksa",36823,1,0,0
"Antoine_E_",36832,3,0,0
"delpechjacques1",36833,2,0,0
"JulioBravo94",36838,1,0,0
"krakxx",36841,1,0,0
"thierryouest",36845,1,0,0
"segogini",36847,1,0,0
"maximusle1er",36848,1,0,0
"Wiki_Viking59",36851,1,0,0
"jlvidal",36857,1,0,0
"AnitaMa82354294",36861,1,0,0
"AntoinetteConfi",36863,1,0,0
"synth_ab",36865,2,0,0
"Charly_Nestor",36868,1,3,3
"Flo_Dpcl",36873,3,0,0
"MaatougZied",36874,1,0,0
"BertMcKnot",36875,1,0,0
"Jfh82",36877,2,0,0
"HansYoganand",36878,1,0,0
"Stefnpj",36880,1,0,0
"m_yammir",36884,1,0,0
"DomMathieu1",36886,1,0,0
"pjardin628359",36887,1,0,0
"FredSarno",36890,2,0,0
"Mickael_Ness",36891,1,0,0
"Aentwan",36892,1,0,0
"MoonstRizor",36897,1,0,0
"domienne974",36907,1,0,0
"jack0tte_1",36909,1,0,0
"augfrt",36910,1,0,0
"anonymousm3504",36911,1,0,0
"Line3329",36912,1,0,0
"RTaponnot",36913,1,0,0
"Rotr94",36916,2,0,0
"LHabitatUrbain",36917,1,0,0
"a_rbnn",36920,2,0,0
"mge974",36922,2,0,0
"ToyWaha",36926,2,0,0
"LostmemoryCoco",36927,4,0,0
"nonolecrapo",36930,1,0,0
"AlexandreFay",36931,1,0,0
"BabouLampe",36933,1,0,0
"zoogzeee",36934,1,0,0
"vast_victor",36935,1,0,0
"LeDromadaire5",36939,1,0,0
"melarufi",36944,1,0,0
"Lauthier4",36945,1,0,0
"Nrico42",36947,1,0,0
"BeaBock1",36948,1,0,0
"MarleneWilhel14",36949,1,0,0
"YvarsPatrick",36950,3,0,0
"Carciofina51",36955,1,0,0
"mybabydoll09",36956,1,0,0
"Dark1Batman",36960,1,0,0
"dOLEACLaurent",36962,1,0,0
"cocpyth",36965,3,0,0
"Elisabe91792096",36967,1,0,0
"RadicalVener",36968,1,0,0
"isabellerosu",36969,1,0,0
"myosotisrouge",36978,2,0,0
"Feyrtys",36979,1,0,0
"labyrynthique",36983,1,0,0
"Theo561",36985,1,0,0
"LeParkOne",36992,1,0,0
"Sdautriche95",36993,2,0,0
"AalShakur",36998,3,0,0
"ChapelleParis",37000,2,0,0
"CaroleA43446187",37001,2,0,0
"JPumpkinette",37003,1,0,0
"s3boun3t17",37004,1,0,0
"thaiul",37009,1,0,0
"Marine_2_022",37010,3,0,0
"Tamarsim1",37015,2,0,0
"jocelynchereau",37019,1,0,0
"SetbouneD",37022,1,0,0
"LauraAM731",37024,1,0,0
"SDuclermortier",37025,4,0,0
"DelordAlexandre",37027,1,0,0
"Letardusud1",37030,1,0,0
"ACheinine",37034,1,2,2
"Nass51955823",37037,1,0,0
"Nia1978France",37040,2,0,0
"maryl51300",37041,1,0,0
"passpapillon",37046,1,0,0
"ThomasGSNR",37050,2,0,0
"belledejour21",37052,1,0,0
"Lothininde",37053,1,0,0
"LydiaGuirous",37055,1,137,137
"Ariane93658647",37056,1,0,0
"Crepit31",37059,1,0,0
"ouhlalaouhhhhh1",37060,2,0,0
"ValusLe",37061,1,0,0
"Ketzacoatl",37065,1,0,0
"Tess_010290",37067,1,0,0
"buffon_delgado",37070,1,0,0
"ReffuveilleS",37071,1,0,0
"Isabell51092921",37072,2,0,0
"xanrofau",37076,1,0,0
"fleur4776",37079,3,0,0
"duboisfort",37083,1,0,0
"TotoLeGrandFr",37084,1,0,0
"darling_shrike",37085,1,0,0
"PuppetS89922317",37090,1,0,0
"GoudenegeP",37092,1,0,0
"BezzFred",37093,1,0,0
"xmeleard",37096,1,0,0
"napoleon12gmail",37098,1,0,0
"BarkokTime",37101,1,0,0
"ESimonovici",37102,2,0,0
"SteveSaikatai",37107,1,0,0
"altNemesis",37108,2,0,0
"jejeparis",37110,1,0,0
"LaureM59",37112,1,1,1
"ralo2266",37113,1,0,0
"AnaPoulopoulos",37115,2,0,0
"dominickbrette",37116,2,0,0
"Bidibulles71",37117,1,0,0
"_Pat2Nice",37118,1,0,0
"RNational_45",37119,1,0,0
"baumann_marie",37124,1,0,0
"Pouix1",37126,1,0,0
"DODELAM1",37128,1,0,0
"manon_chali4",37129,1,0,0
"joellacote1",37130,1,0,0
"feemarwan",37133,2,0,0
"SebastienRey04",37135,2,0,0
"JeanlouisGrand7",37136,1,1,1
"Chrissept2",37137,1,0,0
"DarkSebou",37141,1,0,0
"ritontracker",37145,1,0,0
"kine78395877",37146,1,0,0
"Josephmaleso1",37148,1,0,0
"Glycine2638",37152,1,0,0
"LaGuilleo",37153,1,0,0
"PierreS29771628",37156,1,0,0
"Jean_DAlbret",37157,1,0,0
"portavenezia",37163,1,0,0
"Pierrotlebon68",37166,1,0,0
"zucowi",37173,1,0,0
"JValles89849318",37179,2,0,0
"berr_yxp",37182,2,0,0
"GitanLandes",37185,1,0,0
"Siisi4k",37186,1,0,0
"KermesMichele",37187,2,0,0
"PikaVener",37188,1,0,0
"aporie_",37191,1,0,0
"POccitan",37194,1,0,0
"ijorizloded",37195,2,0,0
"babarovitc",37196,1,0,0
"AuroreDps",37197,1,0,0
"Quickandtoast",37199,1,0,0
"yobe66",37201,4,0,0
"GullRs",37204,2,0,0
"TheStrikerX4",37209,1,0,0
"BERTRAN31046606",37215,1,0,0
"So44601640",37216,3,0,0
"gayeromens",37217,1,0,0
"TuFerasFace",37218,1,0,0
"LAGARDE_V",37219,1,0,0
"perretdanielle",37220,2,0,0
"ThibaultZarmix",37222,1,0,0
"EstelleKLH",37225,1,0,0
"Alinausaurus",37226,1,0,0
"BEZARD93845815",37229,1,0,0
"YouthCapybara",37234,1,0,0
"Branquigno1e",37236,1,0,0
"BERLEMONT10",37239,4,0,0
"PascalTolmer",37242,1,0,0
"latzOR",37246,1,0,0
"lutin78",37249,1,0,0
"PogiNuki",37251,1,0,0
"capsetmasques",37252,1,0,0
"TTiBoZk1",37253,1,0,0
"PoisonFanny",37254,1,0,0
"Loulali8",37255,1,0,0
"TGourlot",37263,1,0,0
"PhilippeOswald",37265,2,0,0
"armance86",37266,2,0,0
"L_oranaise_",37269,1,0,0
"xx_inconnueee",37270,1,0,0
"Justesrichard1",37275,1,0,0
"patricvalor",37277,1,0,0
"DrSornette",37278,1,0,0
"pcdmnq",37284,4,0,0
"BenoitPaimpol",37286,1,0,0
"JSolari_DLF13",37288,1,0,0
"Agia31",37289,1,0,0
"Agathagathe2",37293,1,0,0
"lord_sagacity",37294,1,0,0
"cvrentxn",37295,1,0,0
"mab_ian",37297,1,0,0
"catseyes38",37298,1,0,0
"Chrrllt1",37301,1,0,0
"Joubertcitoyens",37302,1,0,0
"thierry34837114",37306,1,0,0
"LicorneEnervee",37308,2,0,0
"zagreus64",37311,1,0,0
"luigi_buselli",37312,1,0,0
"suzane1905",37314,1,0,0
"allschyso",37320,2,0,0
"Jay59910",37321,1,0,0
"ArchMicKaEl",37322,1,0,0
"Personne_v2",37324,1,0,0
"MiawallaceB52",37327,1,0,0
"sputnik_afrique",37328,2,1,0.5
"CyssouM",37329,1,0,0
"catherinemdl",37331,1,0,0
"marocanar",37334,1,0,0
"nath_ming",37336,2,0,0
"laurencecls83",37339,1,0,0
"David33008128",37341,2,0,0
"HuguesCapet13",37342,2,0,0
"XARIUS07",37345,1,0,0
"milgramDr",37347,1,0,0
"raphaelle_pp",37351,1,0,0
"PaulSil01958725",37352,1,0,0
"valegrnd",37360,1,0,0
"Jacoba1732",37364,1,0,0
"TheAkkuman",37365,1,0,0
"CoulibalyIsabe4",37366,1,0,0
"Clefdesol15",37368,1,0,0
"mounpays",37373,2,0,0
"Zyrs10",37374,1,0,0
"lavilledusud",37376,2,0,0
"lipuansgoupil",37378,1,0,0
"Lap943",37379,1,0,0
"gislab65",37381,2,9,4.5
"ChrisKieffer3",37394,1,0,0
"cristelast974",37395,1,0,0
"Otto_Onhoff",37397,1,0,0
"titileminet",37398,1,0,0
"Bricoflex",37399,2,0,0
"esteve_mo",37402,1,0,0
"HalfvaSteph",37407,1,0,0
"aliceragdoll",37409,1,0,0
"lisarmelade",37410,2,0,0
"Kikkoou1",37411,2,0,0
"Glacialeur_13",37416,1,0,0
"VnR778237943",37419,1,0,0
"Liamkinkeyd",37422,1,0,0
"SamBuffet77",37426,3,0,0
"RealAlain1",37427,1,0,0
"RainerEwan",37428,1,0,0
"Vpauline006",37432,1,0,0
"roquesfrederic1",37433,1,0,0
"inesserrar",37437,1,0,0
"BSbenche",37441,1,0,0
"Lebon_Dissant",37444,1,0,0
"horythierry",37445,1,0,0
"karima_mih",37446,2,0,0
"RachelMoena",37447,2,0,0
"Tony357M",37448,1,0,0
"Cepomc",37451,3,0,0
"grosjean0924132",37457,5,0,0
"stefencer",37460,1,0,0
"Jeanned29156468",37462,2,0,0
"EmmaSsl",37464,1,0,0
"Saunie3Saunier",37465,1,0,0
"onixae",37466,2,0,0
"JMaillotte",37470,2,0,0
"Boromir2004",37471,2,0,0
"AparicioSissi",37473,1,0,0
"fannyzacgon",37474,1,1,1
"gpo0169",37476,1,0,0
"Antmah22",37479,1,0,0
"bouare1994",37481,1,0,0
"noemie_rubat",37484,1,0,0
"CanioniCorine",37487,1,0,0
"juste_citoyen_",37490,2,0,0
"_Ilianas_",37492,1,0,0
"Bardon15186794",37495,2,0,0
"Magurixx",37496,1,0,0
"FungusShoe",37498,1,0,0
"Benlog8",37501,1,0,0
"alanvdiaz",37505,1,0,0
"MargauxPoppins",37509,2,0,0
"Bad_pirate_",37517,2,6,3
"Lacandidate",37521,1,0,0
"bueno_coco",37526,1,0,0
"ourliac_e",37528,1,0,0
"vdh_matthieu",37532,3,0,0
"PutainBlague",37537,1,0,0
"JDeloutre",37541,1,0,0
"republicains57",37542,1,0,0
"choopy99",37543,1,0,0
"uston49",37545,2,0,0
"julie_kawaiixo",37546,1,0,0
"TaoMadame",37549,1,0,0
"eliso_lo",37551,1,0,0
"Benjsouvrain",37555,1,0,0
"HappydogKip",37558,2,0,0
"SM44939946",37559,1,0,0
"realiste_lelong",37563,4,0,0
"G2B2G",37566,2,0,0
"chloryss_",37567,1,0,0
"XetraSherpa",37571,1,0,0
"turkminateur",37573,1,0,0
"Informezvous13",37576,2,0,0
"Franck32372890",37577,1,0,0
"AmbrozyStanisl1",37591,3,0,0
"RauqueRolland",37593,1,0,0
"windsurferlibre",37604,3,0,0
"Dylan_LemoineRN",37606,4,0,0
"Mazenod10",37607,3,0,0
"Barrois8",37610,1,0,0
"TaigaMela",37613,1,0,0
"philipm55862481",37614,1,0,0
"chriskash3",37615,2,1,0.5
"joellej32446506",37616,3,0,0
"Piochel4",37618,1,0,0
"majowski1959",37619,1,0,0
"Azzz_Zed",37623,1,0,0
"D_Baudry",37624,1,0,0
"Pepsy91213648",37625,1,0,0
"fils_de_lyon",37627,1,0,0
"kaheryz",37633,1,0,0
"chupame24273862",37636,1,0,0
"MilitantZ_YT",37637,1,0,0
"julia_s48503986",37638,1,3,3
"bibolletaudrey",37640,1,0,0
"Marieto11",37641,2,0,0
"agnesdemonfort",37645,1,0,0
"ma81096076",37647,3,0,0
"Jojo3043038336",37655,1,0,0
"NMeizonnet",37659,1,39,39
"Helicoptere102",37660,1,0,0
"romysarra",37663,2,0,0
"FabienDiFilippo",37666,1,62,62
"Machikalabaku",37667,1,0,0
"Eiriis1",37668,1,0,0
"tanionee",37669,1,0,0
"daphneH87",37671,1,0,0
"DelhiaHornero",37674,1,0,0
"Alain_83740",37676,1,0,0
"JoTous",37680,1,0,0
"petrodom",37681,1,0,0
"AudreyAlwett",37683,1,0,0
"ptitprince75",37689,1,0,0
"PhobosCosplay",37691,1,0,0
"HypathieBlog",37693,1,0,0
"Jeanvill4",37698,1,0,0
"Dugne16",37700,3,0,0
"BOROWSKIMIKE",37703,1,735,735
"mpf74",37704,1,0,0
"eulgliglik",37710,1,0,0
"Farang2010",37712,1,0,0
"TeamColuche",37713,1,0,0
"QuentinGenelot",37714,1,0,0
"GoffAurore",37715,1,0,0
"RQS_Roland",37716,2,0,0
"dindon1956",37717,1,0,0
"JeedPhoenix",37724,1,0,0
"JVTorresHeredia",37729,3,1,0.333333333333333
"LucieLaplace",37731,1,0,0
"jeanroman_",37734,1,0,0
"Ra_GarVal",37741,1,0,0
"NoaLerosier",37742,1,1,1
"Wendyleblog",37745,1,1,1
"fiscapute",37746,1,0,0
"CMFunk4",37747,1,0,0
"leqline",37752,1,0,0
"Elisback",37754,1,0,0
"grouink",37755,1,0,0
"Pigounet1",37756,1,0,0
"D_DUVAL12",37757,1,0,0
"Thierry16053991",37758,1,0,0
"Bu_b_ulle",37763,1,0,0
"p_piperno",37770,1,0,0
"TylerDurdenCrew",37772,1,0,0
"Tapsounet",37773,1,0,0
"MSerge4",37776,1,0,0
"B17Francois",37785,1,0,0
"aselcelikel_",37786,1,0,0
"youre__my_tear",37789,2,0,0
"axel_lung",37796,1,0,0
"achilletalon007",37798,1,0,0
"GenerationZ63",37803,1,0,0
"DanielSoum",37804,3,0,0
"EJulien66",37807,1,0,0
"RegisDegorce",37808,1,0,0
"DGSFRANC",37813,2,0,0
"TheGeneral_Z",37814,2,0,0
"LvLvlc80233404",37818,3,0,0
"ralf75080558",37819,1,0,0
"valjarl",37820,1,0,0
"AnneMoussard",37821,2,0,0
"frenchflahute",37822,1,0,0
"XavierVittori",37824,2,0,0
"BarsBares",37825,1,0,0
"benjamin_t__",37827,1,0,0
"SeirdNavNnac",37829,1,0,0
"nonsurtoutpas",37834,1,0,0
"Reelo15",37843,1,0,0
"gov_marley",37849,1,0,0
"Francetjr",37851,1,0,0
"Thomas02__",37856,1,0,0
"Gilles1976_42",37857,1,0,0
"FrdriqueMunoz",37858,1,0,0
"Jubaceflo",37859,1,0,0
"eecsn3",37864,1,0,0
"Tonidesch",37870,2,0,0
"28_pascale",37873,1,0,0
"pierro_le_fou31",37874,1,0,0
"Ducati1france",37876,1,0,0
"Lebobdu84",37877,2,0,0
"LMPT_17",37878,2,0,0
"witch_MAB",37879,1,0,0
"eddylevert93",37881,2,0,0
"Mechantbarbare",37887,1,0,0
"arNo8131",37889,1,0,0
"L4Dumont",37892,1,0,0
"WilmotteKarim",37900,1,0,0
"yaicheketty",37903,1,0,0
"2lousin",37904,1,0,0
"Reconquete_87",37907,1,0,0
"olivierstpierr",37909,2,0,0
"katlarage",37910,2,0,0
"JuGotana",37911,1,0,0
"gacobat",37916,1,0,0
"AntoineArdant",37920,2,20,10
"Kalytis_",37924,2,3,1.5
"Richardpaco6",37929,1,0,0
"ThomLePaladin",37930,1,0,0
"Paimonika",37932,1,0,0
"BressyFrederic",37939,1,0,0
"Joc2000srte",37943,1,0,0
"Breogan6",37944,1,0,0
"ZemmourManche",37946,1,0,0
"LamascheraRossa",37949,1,0,0
"CorvusCorax73",37951,1,0,0
"Lamarasoir",37952,3,0,0
"BifaneF",37957,1,0,0
"Nemesis04668487",37963,1,0,0
"bigoudilafafa",37966,1,0,0
"jeanpierretron",37967,1,0,0
"Baudouin_wissel",37970,2,87,43.5
"Paillereau21",37978,1,0,0
"g_christophe_",37979,1,0,0
"julienvlass",37981,1,0,0
"Seghetto4",37983,1,0,0
"Xavstaff1",37985,2,0,0
"Pat23254459",37987,1,0,0
"val19indigo",37992,1,0,0
"beurre_de_keuf",37993,1,0,0
"TlT4NMQNTY",37997,1,0,0
"michael_eisman",37998,1,0,0
"SonjonYvan",37999,1,0,0
"claude_muriel",38004,1,0,0
"JoanBienaime",38005,2,0,0
"renee_man",38006,1,0,0
"laderfouf",38011,1,0,0
"grandosek",38012,2,0,0
"jimpereiraRG",38014,1,0,0
"ppcs27",38016,2,0,0
"corama83",38018,1,0,0
"libreElodie1",38023,1,0,0
"hagabardc",38028,2,0,0
"Peggaazz",38030,1,0,0
"Isa_Henaff",38032,1,1,1
"91780annie",38037,3,0,0
"Crabe1958",38039,1,0,0
"NPolony",38040,1,0,0
"MENFINGerardd",38041,2,0,0
"king06003",38043,2,0,0
"Mopolopy",38049,2,0,0
"Canton47835129",38050,1,0,0
"Brutus89940091",38051,1,0,0
"12_0_13",38053,1,0,0
"Psukhe_logia",38057,1,0,0
"nodoss4",38058,2,0,0
"_Horizon10_",38059,1,0,0
"FelfelHare",38063,1,0,0
"revosaison2",38064,3,0,0
"CiciThatWalk",38065,2,0,0
"Hegesippe_C",38068,1,0,0
"BrIzelvor",38069,1,0,0
"Pierre_Christen",38070,1,0,0
"SieurHibou",38072,2,0,0
"ascendantbutch",38075,2,0,0
"PoissonFa",38083,1,0,0
"chcerutti",38085,2,1,0.5
"GillesGuerin51",38088,3,0,0
"belette130",38089,1,0,0
"EspineiraKarine",38092,1,0,0
"Gilgan131",38096,1,0,0
"ObjectifSuper",38097,3,0,0
"Rone11111111",38098,2,0,0
"XaleBond",38100,1,0,0
"AntoineVeilleur",38102,2,0,0
"Fleur50559050",38107,1,0,0
"NicolasMartin_2",38108,3,0,0
"Pascal6360",38110,3,0,0
"Yanoo06",38111,1,0,0
"CapitaineByakko",38114,1,0,0
"patrick_sportes",38129,1,0,0
"akaganjah",38131,1,0,0
"biette_gerald",38137,1,0,0
"PinkyWolfs",38139,1,0,0
"AlixHermeline",38142,1,0,0
"GuiteraR",38143,1,0,0
"R_DeCastelnau",38145,1,13,13
"Miqueblanque13",38148,1,0,0
"Medelguer",38150,1,0,0
"__Zilbah__",38151,1,0,0
"JPCarpentierUE",38152,1,0,0
"Arioviste1",38153,1,0,0
"heartxcxxbis",38154,1,0,0
"victor_demaison",38155,1,0,0
"KevinDieb",38157,2,0,0
"AymericBelleau",38159,1,0,0
"Javmartinez5",38160,1,0,0
"Bigby_CB",38162,1,0,0
"PatrioteParis",38163,1,0,0
"nicolaspomies",38167,1,0,0
"67Aston",38168,5,0,0
"sybille75",38171,1,0,0
"CyrilMCI",38174,1,0,0
"FeelsGoodJerry",38176,1,0,0
"MoadabJ",38177,1,1,1
"Al3xPavuk",38182,1,0,0
"joanfulla",38183,1,0,0
"T_34_sur_pattes",38184,1,0,0
"IcogeCK",38187,1,0,0
"GrablyR",38194,1,3,3
"galzinou",38198,4,0,0
"moulaga13",38199,1,0,0
"DGuerlain",38201,1,0,0
"fspider76",38203,1,0,0
"pheacienne",38205,1,0,0
"davidoffstch",38207,1,0,0
"DoucePatrie",38211,1,0,0
"claveledith1",38212,4,0,0
"Yachiru_sama",38213,1,0,0
"Jockerman07",38214,1,0,0
"verydarkwinter",38216,1,0,0
"Kuntakuntus",38217,1,0,0
"JeremBenhaim",38220,1,0,0
"GLACIAL888",38224,4,0,0
"stevendmglhs",38225,1,0,0
"JYZoyo",38231,1,0,0
"minoucat13",38232,1,0,0
"CtrlAltDroite",38236,3,2,0.666666666666667
"LaNissarda",38238,2,0,0
"Jyly0",38240,1,0,0
"kevhofland",38241,1,0,0
"leopauIpk",38242,1,0,0
"HawkeyeE2C13",38244,2,0,0
"b1zen07",38245,3,0,0
"gbrouquieres",38248,2,0,0
"Bonaparte_N_Fr",38253,1,0,0
"moipourquoi_",38255,1,0,0
"lesia_rogliano",38259,2,0,0
"lepecheurzemmo1",38260,1,0,0
"pierrecheynet",38261,1,0,0
"Balkanain_",38267,1,0,0
"101djulo",38268,1,0,0
"ben777722",38274,1,0,0
"BernarddeFAUSTI",38275,4,0,0
"JuliaJe25894011",38284,1,0,0
"Quentin_Favant",38290,1,0,0
"Loupali3",38291,1,0,0
"NathalieB75_85",38292,3,0,0
"Rubbypyton",38295,1,0,0
"1Vs1GareDuNord",38296,1,2,2
"SaSaN63716452",38301,3,0,0
"DBBaboon",38304,1,0,0
"corijkon",38306,1,0,0
"BlondinBobby",38308,1,0,0
"peu_1mporte",38312,1,0,0
"Antonio67451105",38314,1,0,0
"Buffa645",38316,2,0,0
"Yzabelle777",38321,1,0,0
"ericdomard71",38323,1,1,1
"Lyrice1",38325,3,0,0
"trentesix",38331,1,0,0
"MimosasDuVar",38332,1,0,0
"Pierolefoot",38337,1,0,0
"MichelMdubois60",38341,1,0,0
"vacquer",38345,1,0,0
"yvbbbbb",38346,1,0,0
"laurentrosay",38349,1,0,0
"MathieuPhilbert",38353,1,0,0
"d_a__s_h",38355,1,0,0
"HoldAllTime",38357,1,0,0
"PATDRAC",38358,1,0,0
"beoceartemis752",38359,2,0,0
"amantissimus_",38362,1,0,0
"madeln_chevrier",38364,1,0,0
"ThJouanneau",38367,1,0,0
"JusteBut",38368,1,0,0
"tiensvoiladu",38373,2,0,0
"LaNouvelleFran5",38380,1,0,0
"zoezoe5757",38384,1,0,0
"ArthurRolland28",38385,2,0,0
"Khausial",38389,1,0,0
"tchincath",38391,1,0,0
"weber_web",38393,1,0,0
"Antoinee_Off",38397,1,0,0
"tnnhrmt",38399,1,0,0
"LAutreCentre",38402,1,0,0
"clement_atn26",38403,2,0,0
"LegendOfZ2001",38404,2,0,0
"romainmunegu",38405,1,0,0
"Jajamo16",38408,1,0,0
"carrere_laure",38409,1,0,0
"Mantasword",38410,2,0,0
"Franckideg",38417,1,0,0
"alex96757035",38421,1,0,0
"GeoffroyCarmier",38425,1,0,0
"Tintin75000",38427,1,0,0
"depaz_beth",38430,2,0,0
"MurrayMack4",38431,1,0,0
"GeorgiaSoupault",38432,2,0,0
"daethirin",38441,1,0,0
"Reconquete_RT",38445,2,0,0
"lisaaalevy",38446,1,0,0
"RegisGruson",38454,1,0,0
"IsabelleFour",38456,4,0,0
"YDaCruzLeg",38461,2,0,0
"la_y_citer",38467,1,0,0
"DantonKunue",38471,1,0,0
"Gre_wenn",38477,1,0,0
"rodneyanddel",38479,2,0,0
"corinne93100",38480,1,0,0
"OA38077",38483,1,0,0
"Frankse03015718",38484,1,0,0
"lmhjt",38485,3,0,0
"BandamoSquirel",38486,1,1,1
"Mamine78",38487,1,0,0
"AssierElisabet1",38489,1,0,0
"dafied17",38504,1,0,0
"lovemoinszero",38506,2,0,0
"l_3po_",38507,1,0,0
"SerialQinoA",38512,1,0,0
"a_ruszniewski",38513,1,0,0
"BredinLucie",38514,1,0,0
"thestarfox35",38520,2,0,0
"timmjph",38526,1,0,0
"Jojo848329021",38530,1,1,1
"PatrioteHonor1",38531,1,0,0
"StDAtw",38535,1,0,0
"la_cambicha",38536,3,0,0
"freefrance1",38538,1,0,0
"Lylotte778",38542,1,0,0
"perlinmachin",38544,2,0,0
"HuguesDePayns31",38545,1,0,0
"GuillaumeVigro1",38547,1,0,0
"EmilieEsposito",38548,1,0,0
"hugotor",38552,2,0,0
"jajasyl",38554,2,0,0
"Milos19932",38555,1,0,0
"Pragmatic4",38557,1,0,0
