"Label","date","Id","modularity_class","outdegree"
"Sybavie",2022-08-18 08:13:27,304,"Néoconservateurs",0
"Drekorig2506",2022-08-18 08:14:21,49984,"Militant·e·s féministes et LGBTQIA+",0
"hareinegi",2022-08-18 08:15:58,39327,"Extrême-droite",5
"flo_chevalerie",2022-08-18 08:16:37,49983,"Militant·e·s féministes et LGBTQIA+",0
"davalada",2022-08-18 08:18:51,49982,"Militant·e·s féministes et LGBTQIA+",0
"Neomelomane",2022-08-18 08:22:20,1560,"Militant·e·s féministes et LGBTQIA+",0
"MyriamM11514861",2022-08-18 08:23:07,26220,"Néoconservateurs",103
"NarleySuinn",2022-08-18 08:24:32,49980,"Militant·e·s féministes et LGBTQIA+",0
"JillRoyerFr",2022-08-18 08:26:15,23517,"Militant·e·s féministes et LGBTQIA+",0
"KuroKetsuekiTan",2022-08-18 08:26:41,49978,"Militant·e·s féministes et LGBTQIA+",0
"TomasMorgane",2022-08-18 08:27:56,3744,"Militant·e·s féministes et LGBTQIA+",0
"vindunce",2022-08-18 08:28:38,49976,"Militant·e·s féministes et LGBTQIA+",0
"TellusQ",2022-08-18 08:30:13,41596,"Néoconservateurs",0
"Blossoming_Nova",2022-08-18 08:31:52,4832,"Militant·e·s féministes et LGBTQIA+",0
"panoptismvictim",2022-08-18 08:33:16,49974,"Militant·e·s féministes et LGBTQIA+",0
"leBlancCheate",2022-08-18 08:34:16,41595,"Alt-right",1
"_Bi_TheWay",2022-08-18 08:36:24,49973,"Militant·e·s féministes et LGBTQIA+",0
"TheyStation",2022-08-18 08:38:03,9932,"Militant·e·s féministes et LGBTQIA+",0
"TheLazyAlienP",2022-08-18 08:39:26,49971,"Militant·e·s féministes et LGBTQIA+",0
"soiizzick",2022-08-18 08:39:28,41592,"Alt-right",1
"benjamine_weill",2022-08-18 08:40:49,9147,"Militant·e·s féministes et LGBTQIA+",59
"Sloth93991275",2022-08-18 08:41:36,49969,"Militant·e·s féministes et LGBTQIA+",0
"josef_kapp",2022-08-18 08:42:50,14388,"Alt-right",1
"SourisverteZ",2022-08-18 08:43:31,41589,"Alt-right",5
"StellTonni",2022-08-18 08:43:59,13155,"Néoconservateurs",0
"MANGADO1",2022-08-18 08:53:40,41053,"Néoconservateurs",0
"bozuquet",2022-08-18 08:57:20,11560,"Néoconservateurs",0
"InTheWoods1317",2022-08-18 08:59:08,49968,"Militant·e·s féministes et LGBTQIA+",0
"LesiaZa",2022-08-18 09:00:14,49967,"Militant·e·s féministes et LGBTQIA+",0
"Pierre77200",2022-08-18 09:00:52,28056,"Néoconservateurs",3
"seezy999",2022-08-18 09:02:26,49966,"Militant·e·s féministes et LGBTQIA+",0
"kematit",2022-08-18 09:04:01,49965,"Militant·e·s féministes et LGBTQIA+",0
"Reymondain",2022-08-18 09:13:15,49964,"Militant·e·s féministes et LGBTQIA+",0
"Tired_Fish",2022-08-18 09:15:40,49963,"Militant·e·s féministes et LGBTQIA+",0
"ManuelAutin",2022-08-18 09:17:50,30159,"Militant·e·s féministes et LGBTQIA+",0
"Ronan_Fleury",2022-08-18 09:18:07,46206,"Alt-right",4
"Slump6969",2022-08-18 09:18:29,49960,"Militant·e·s féministes et LGBTQIA+",0
"LilithL16984575",2022-08-18 09:19:05,1371,"Alt-right",0
"SkaraKara2",2022-08-18 09:19:16,49959,"Militant·e·s féministes et LGBTQIA+",0
"cosimho",2022-08-18 09:21:21,3549,"Militant·e·s féministes et LGBTQIA+",0
"1RAUZY",2022-08-18 09:21:25,6334,"Alt-right",0
"Lilith_Emma",2022-08-18 09:22:43,49957,"Militant·e·s féministes et LGBTQIA+",0
"acupoftim",2022-08-18 09:22:47,49956,"Militant·e·s féministes et LGBTQIA+",0
"OrthoposseumOff",2022-08-18 09:23:30,22092,"Militant·e·s féministes et LGBTQIA+",0
"LuciDeManes",2022-08-18 09:25:10,49954,"Militant·e·s féministes et LGBTQIA+",0
"Cachouchoux",2022-08-18 09:25:12,49953,"Militant·e·s féministes et LGBTQIA+",0
"POsub5",2022-08-18 09:25:51,35882,"Militant·e·s féministes et LGBTQIA+",0
"JeanMichelAnto3",2022-08-18 09:26:41,19067,"Néoconservateurs",0
"joleencestmoi",2022-08-18 09:27:13,49951,"Militant·e·s féministes et LGBTQIA+",0
"MarryDrnd",2022-08-18 09:28:17,31226,"Alt-right",183
"FemmesZemmour",2022-08-18 09:30:47,41573,"Alt-right",0
"LeMediaPatriote",2022-08-18 09:31:14,41572,"Alt-right",0
"MekareLeel",2022-08-18 09:31:35,6647,"Militant·e·s féministes et LGBTQIA+",0
"kagan_sumner",2022-08-18 09:31:39,8165,"Extrême-droite",8
"DLF761",2022-08-18 09:31:57,41570,"Alt-right",0
"LTaillade_Perso",2022-08-18 09:33:31,42701,"Néoconservateurs",133
"antenietzsche",2022-08-18 09:35:09,19536,"Militant·e·s féministes et LGBTQIA+",0
"Frma_Aucl",2022-08-18 09:36:59,8454,"Néoconservateurs",0
"nnsph",2022-08-18 09:39:39,49945,"Militant·e·s féministes et LGBTQIA+",0
"botduSEXE",2022-08-18 09:40:59,1796,"Néoconservateurs",0
"Biunoctium",2022-08-18 09:43:35,35393,"Militant·e·s féministes et LGBTQIA+",0
"anouchpp",2022-08-18 09:44:01,11377,"Néoconservateurs",0
"BBenoic",2022-08-18 09:44:41,41566,"Alt-right",0
"Nathanarchiste",2022-08-18 09:50:46,3428,"Militant·e·s féministes et LGBTQIA+",0
"saikonobiwa",2022-08-18 09:51:21,15703,"Conspirationnistes identitaires",0
"nukaaron",2022-08-18 09:52:28,34999,"Militant·e·s féministes et LGBTQIA+",6
"MannKwin",2022-08-18 09:55:52,28749,"Militant·e·s féministes et LGBTQIA+",0
"phanosfrance",2022-08-18 09:57:34,41562,"Alt-right",0
"ArtComptant",2022-08-18 09:59:25,49939,"Militant·e·s féministes et LGBTQIA+",0
"discression",2022-08-18 10:01:04,4676,"Militant·e·s féministes et LGBTQIA+",0
"ImVany",2022-08-18 10:01:29,49937,"Militant·e·s féministes et LGBTQIA+",0
"sleepylottie_",2022-08-18 10:01:55,49936,"Militant·e·s féministes et LGBTQIA+",0
"BenjaminCauchy",2022-08-18 10:02:04,5977,"Extrême-droite",0
"Zemmourienne92",2022-08-18 10:02:23,4880,"Alt-right",0
"TristArt_off",2022-08-18 10:03:10,41558,"Alt-right",0
"LabolleG",2022-08-18 10:03:51,33983,"Conspirationnistes identitaires",0
"enniHow",2022-08-18 10:05:15,14465,"Militant·e·s féministes et LGBTQIA+",0
"Neea6",2022-08-18 10:06:04,5587,"Militant·e·s féministes et LGBTQIA+",0
"Roxy_Prime",2022-08-18 10:08:55,2863,"Militant·e·s féministes et LGBTQIA+",0
"SebastienAndr1",2022-08-18 10:09:09,18710,"Alt-right",0
"cyril_c",2022-08-18 10:10:14,49932,"Néoconservateurs",0
"illiskaa",2022-08-18 10:10:15,7198,"Militant·e·s féministes et LGBTQIA+",0
"NewNapoleon3",2022-08-18 10:11:16,41554,"Alt-right",0
"EmlRbrt",2022-08-18 10:12:07,49930,"Militant·e·s féministes et LGBTQIA+",0
"ddjad75",2022-08-18 10:12:50,41552,"Alt-right",0
"pierrelabs",2022-08-18 10:12:53,41551,"Alt-right",0
"Aconsulter",2022-08-18 10:14:12,17255,"Centre",0
"spinoyas",2022-08-18 10:15:44,49928,"Militant·e·s féministes et LGBTQIA+",0
"nicolas_smirnov",2022-08-18 10:16:29,61,"Alt-right",0
"PierreMinnaert",2022-08-18 10:17:06,17,"Néoconservateurs",19
"FredMauKarl",2022-08-18 10:17:22,166,"Alt-right",0
"Aspidistra_1936",2022-08-18 10:17:53,4022,"Néoconservateurs",0
"AlainParfait19",2022-08-18 10:20:03,11462,"Alt-right",0
"vivelarepublik",2022-08-18 10:20:18,49925,"Néoconservateurs",0
"Merlinn022",2022-08-18 10:20:55,41546,"Alt-right",0
"Laurentsimone4",2022-08-18 10:21:37,34345,"Alt-right",1
"LienardJeanPie2",2022-08-18 10:22:31,41544,"Alt-right",0
"jrevolutionne",2022-08-18 10:23:00,3488,"Militant·e·s féministes et LGBTQIA+",0
"TerryandtheBirb",2022-08-18 10:23:27,1157,"Militant·e·s féministes et LGBTQIA+",0
"BrunoPDF1",2022-08-18 10:23:30,41543,"Alt-right",20
"HamsterduX",2022-08-18 10:24:26,49922,"Militant·e·s féministes et LGBTQIA+",0
"DanyDitym",2022-08-18 10:26:26,49921,"Militant·e·s féministes et LGBTQIA+",0
"gachet_gerard",2022-08-18 10:26:29,41542,"Alt-right",0
"02marju",2022-08-18 10:29:07,41540,"Extrême-droite",0
"gdodicila",2022-08-18 10:29:29,41539,"Alt-right",0
"OSirene",2022-08-18 10:29:51,2031,"Néoconservateurs",3
"_Maxime_Leroy_",2022-08-18 10:30:57,41537,"Alt-right",0
"ScipiondeSalm",2022-08-18 10:31:24,27903,"Alt-right",0
"MarcGuyon",2022-08-18 10:31:28,49918,"Alt-right",7
"onfaitunbiche",2022-08-18 10:31:41,15629,"Néoconservateurs",0
"Rainbow00929935",2022-08-18 10:33:41,7840,"Militant·e·s féministes et LGBTQIA+",0
"juvenale38",2022-08-18 10:34:38,1511,"Alt-right",0
"Samancisonia",2022-08-18 10:35:28,34420,"Militant·e·s féministes et LGBTQIA+",0
"GJ21_Z",2022-08-18 10:35:42,41531,"Alt-right",0
"LEURINChristop1",2022-08-18 10:36:59,2597,"Rassemblement National",0
"JeniferCastle",2022-08-18 10:37:10,40620,"Alt-right",0
"LeycelineSha",2022-08-18 10:37:11,49912,"Militant·e·s féministes et LGBTQIA+",0
"seacht__g",2022-08-18 10:37:37,49911,"Militant·e·s féministes et LGBTQIA+",0
"hell_butch",2022-08-18 10:37:54,7502,"Militant·e·s féministes et LGBTQIA+",0
"cyrilustratus",2022-08-18 10:37:56,41526,"Alt-right",0
"mariuss90042037",2022-08-18 10:40:58,15705,"Alt-right",0
"GarsLoup",2022-08-18 10:42:36,49909,"Militant·e·s féministes et LGBTQIA+",0
"Pragmaticus1er",2022-08-18 10:42:37,20461,"Extrême-droite",0
"ArcahelLaridil",2022-08-18 10:44:20,2815,"Alt-right",0
"Shinjouchou",2022-08-18 10:44:37,49907,"Militant·e·s féministes et LGBTQIA+",0
"LaDandur",2022-08-18 10:46:10,3040,"Conspirationnistes identitaires",2
"KTourelles",2022-08-18 10:46:25,17929,"Militant·e·s féministes et LGBTQIA+",0
"YassineLebattar",2022-08-18 10:50:44,41518,"Alt-right",0
"toof_chris",2022-08-18 10:52:08,36551,"Alt-right",0
"Bejitassjgod",2022-08-18 10:52:28,39892,"Alt-right",0
"Eggleonore",2022-08-18 10:52:38,18256,"Militant·e·s féministes et LGBTQIA+",0
"ElodieMelody87",2022-08-18 10:52:47,49902,"Militant·e·s féministes et LGBTQIA+",0
"ReconqueteFDE",2022-08-18 10:54:26,49901,"Alt-right",0
"chomel78066335",2022-08-18 10:54:32,429,"Néoconservateurs",1
"ReconqueteTH",2022-08-18 10:55:34,49900,"Alt-right",0
"ReconqueteHK",2022-08-18 10:55:49,49899,"Alt-right",0
"SeguelaR",2022-08-18 10:56:13,41512,"Alt-right",0
"zaliiie",2022-08-18 10:56:15,17387,"Militant·e·s féministes et LGBTQIA+",0
"Tchicumba1",2022-08-18 10:57:37,2981,"Militant·e·s féministes et LGBTQIA+",0
"NChaEnbyae",2022-08-18 10:57:49,6504,"Militant·e·s féministes et LGBTQIA+",2
"JeanLeFur2",2022-08-18 10:58:59,41509,"Alt-right",0
"Ripisylve",2022-08-18 11:00:57,13297,"Néoconservateurs",5
"PeltierStephan2",2022-08-18 11:01:55,34623,"Alt-right",0
"BreizhElsass",2022-08-18 11:02:33,15002,"Extrême-droite",0
"Pochon59",2022-08-18 11:03:33,29058,"Alt-right",0
"MaelNuage",2022-08-18 11:03:58,17390,"Militant·e·s féministes et LGBTQIA+",0
"GnolTitep",2022-08-18 11:04:05,15689,"Alt-right",0
"Numbgurd",2022-08-18 11:04:09,15882,"Néoconservateurs",0
"gvdwfjbvwd",2022-08-18 11:04:28,49893,"Militant·e·s féministes et LGBTQIA+",0
"WAKEUPCHARLlE",2022-08-18 11:04:55,30586,"Militant·e·s féministes et LGBTQIA+",0
"zingaro2014",2022-08-18 11:05:19,11206,"Alt-right",0
"_IvarRagnarsson",2022-08-18 11:05:27,14207,"Néoconservateurs",0
"Jerry_77_",2022-08-18 11:06:36,49890,"Militant·e·s féministes et LGBTQIA+",0
"theutoptimist",2022-08-18 11:07:21,12794,"Militant·e·s féministes et LGBTQIA+",0
"Siili_Sk",2022-08-18 11:07:28,36822,"Militant·e·s féministes et LGBTQIA+",0
"MiduseDeLaMort",2022-08-18 11:07:35,6660,"Militant·e·s féministes et LGBTQIA+",0
"shygal_j",2022-08-18 11:09:56,25147,"Militant·e·s féministes et LGBTQIA+",0
"CakeMarvelous",2022-08-18 11:11:20,896,"Militant·e·s féministes et LGBTQIA+",0
"LuciaLoot",2022-08-18 11:12:28,13937,"Militant·e·s féministes et LGBTQIA+",0
"UnMonsieurBlanc",2022-08-18 11:13:53,41498,"Alt-right",0
"PhildeFer_",2022-08-18 11:16:35,11924,"Militant·e·s féministes et LGBTQIA+",0
"nyrylou",2022-08-18 11:17:46,44585,"Militant·e·s féministes et LGBTQIA+",0
"TiteCoillotte",2022-08-18 11:18:05,17084,"Militant·e·s féministes et LGBTQIA+",0
"M75Sylvie",2022-08-18 11:18:33,2632,"Néoconservateurs",0
"avrollot",2022-08-18 11:19:09,2153,"Néoconservateurs",0
"EtienneLahyre",2022-08-18 11:19:26,39994,"Alt-right",1
"SD_0101",2022-08-18 11:20:28,41492,"Conspirationnistes identitaires",28
"theKiKifrance",2022-08-18 11:20:38,41491,"Alt-right",0
"Philippe_Thines",2022-08-18 11:20:42,5030,"Néoconservateurs",0
"lau_enby",2022-08-18 11:21:04,538,"Militant·e·s féministes et LGBTQIA+",0
"mandonnetto",2022-08-18 11:21:22,5512,"Militant·e·s féministes et LGBTQIA+",0
"ArthurSica",2022-08-18 11:21:43,49875,"Néoconservateurs",0
"Tardigrade840",2022-08-18 11:22:09,375,"Alt-right",0
"ROCHERROMAIN5",2022-08-18 11:22:36,41489,"Néoconservateurs",0
"LuthorUnicorn",2022-08-18 11:22:49,49874,"Militant·e·s féministes et LGBTQIA+",0
"Palois_Deter",2022-08-18 11:24:25,49873,"Militant·e·s féministes et LGBTQIA+",0
"ProPatriaProDeo",2022-08-18 11:26:52,11403,"Conspirationnistes identitaires",0
"LaurentTrottet",2022-08-18 11:27:39,49872,"Néoconservateurs",0
"Maluros_Gojat",2022-08-18 11:29:28,9964,"Alt-right",0
"CromwellEnid",2022-08-18 11:29:38,12506,"Militant·e·s féministes et LGBTQIA+",0
"ploussier",2022-08-18 11:30:08,41484,"Alt-right",0
"Edune_",2022-08-18 11:30:32,49869,"Militant·e·s féministes et LGBTQIA+",0
"IanEgoiste",2022-08-18 11:31:34,39366,"Alt-right",0
"Polo_Mlt",2022-08-18 11:31:41,49868,"Militant·e·s féministes et LGBTQIA+",0
"troll_russe",2022-08-18 11:32:12,7960,"Extrême-droite",0
"leblancanne4",2022-08-18 11:32:14,28104,"Militant·e·s féministes et LGBTQIA+",0
"iseeyou_ihearyo",2022-08-18 11:33:20,49867,"Militant·e·s féministes et LGBTQIA+",0
"VouaRV",2022-08-18 11:33:47,5557,"Néoconservateurs",1
"caroIline0031",2022-08-18 11:35:47,41479,"Conspirationnistes identitaires",0
"GhostWoomy",2022-08-18 11:35:47,20902,"Personnalités et groupes de gauche",0
"TaliaaGB",2022-08-18 11:37:07,1035,"Militant·e·s féministes et LGBTQIA+",0
"Guillaume6869",2022-08-18 11:39:50,27940,"Alt-right",0
"FAB94SIMON",2022-08-18 11:45:20,15568,"Alt-right",0
"LeahHargreave",2022-08-18 11:47:25,2861,"Néoconservateurs",0
"jss7581",2022-08-18 11:47:31,23830,"Alt-right",0
"jusde_citron",2022-08-18 11:47:34,49863,"Militant·e·s féministes et LGBTQIA+",0
"LaurianeTroise",2022-08-18 11:49:00,40425,"Extrême-droite",27
"ThierryCHE49",2022-08-18 11:49:02,4086,"Alt-right",0
"boblekiller75",2022-08-18 11:50:28,41471,"Alt-right",0
"gabriellecluzel",2022-08-18 11:50:35,6384,"Alt-right",1111
"La_gazelle69",2022-08-18 11:51:00,19626,"Alt-right",0
"Chartreuse382",2022-08-18 11:51:26,38585,"Alt-right",0
"ginut50",2022-08-18 11:51:50,32518,"Alt-right",0
"lazgougeon",2022-08-18 11:52:04,41466,"Alt-right",0
"Je_Puig",2022-08-18 11:52:26,6322,"Alt-right",2
"cerise_philippe",2022-08-18 11:52:37,10403,"Alt-right",0
"shanna10764054",2022-08-18 11:52:44,19150,"Alt-right",0
"Ultromique2022",2022-08-18 11:52:51,3370,"Alt-right",0
"flo_oZ0ZZ",2022-08-18 11:52:57,14262,"Alt-right",0
"PaoloGaroscio",2022-08-18 11:52:58,11877,"Personnalités et groupes de gauche",0
"LionsGregory",2022-08-18 11:52:59,4820,"Néoconservateurs",0
"NielsLeblic",2022-08-18 11:53:04,3910,"Alt-right",0
"Natio_MLaFrance",2022-08-18 11:53:04,4801,"Rassemblement National",2
"4classic",2022-08-18 11:53:08,41458,"Alt-right",0
"_Vivien_G14",2022-08-18 11:53:32,49859,"Alt-right",73
"mag_gotry",2022-08-18 11:53:33,13123,"Militant·e·s féministes et LGBTQIA+",3
"depouvoirdicta1",2022-08-18 11:53:37,41455,"Alt-right",0
"LaFemme_DuBoss",2022-08-18 11:53:45,10387,"Alt-right",0
"Ledissident10",2022-08-18 11:53:46,41453,"Alt-right",0
"ThePerspicace",2022-08-18 11:53:53,41452,"Alt-right",0
"Michel13963410",2022-08-18 11:54:07,1345,"Centre",0
"nico78860225",2022-08-18 11:54:07,41451,"Alt-right",0
"Sandylili66",2022-08-18 11:54:10,554,"Alt-right",0
"clauded97841451",2022-08-18 11:54:12,41448,"Alt-right",0
"AKarenJo",2022-08-18 11:54:29,687,"Néoconservateurs",0
"Dany982961815",2022-08-18 11:54:47,11553,"Alt-right",0
"Licorne4Marie",2022-08-18 11:55:06,31174,"Alt-right",0
"thoron__fyla",2022-08-18 11:55:30,41444,"Alt-right",0
"Confidentiel007",2022-08-18 11:55:49,23049,"Alt-right",0
"__Aile__",2022-08-18 11:55:58,12981,"Alt-right",0
"tof92130",2022-08-18 11:56:03,6242,"Alt-right",0
"ezio_pearce",2022-08-18 11:56:17,721,"Alt-right",0
"HestindHestin",2022-08-18 11:56:34,41438,"Alt-right",0
"Gee252525",2022-08-18 11:56:45,41437,"Alt-right",0
"hewson2015",2022-08-18 11:57:07,895,"Alt-right",2
"Xtel7856",2022-08-18 11:57:11,5095,"Alt-right",0
"BorgneYv3",2022-08-18 11:57:13,2193,"Alt-right",0
"carojoelias",2022-08-18 11:57:30,41433,"Alt-right",0
"IsaSi25189893",2022-08-18 11:57:40,12102,"Alt-right",28
"matarankaspring",2022-08-18 11:57:41,63,"Néoconservateurs",0
"DavidLa00397888",2022-08-18 11:58:01,244,"Néoconservateurs",0
"PatureauMarie",2022-08-18 11:58:28,5772,"Alt-right",0
"JackyNECNOR",2022-08-18 11:58:57,4250,"Droite réactionnaire",0
"remangere",2022-08-18 11:58:58,4468,"Alt-right",0
"KiwiLePunk",2022-08-18 11:58:59,6302,"Militant·e·s féministes et LGBTQIA+",0
"PereDanziec",2022-08-18 11:59:04,41426,"Alt-right",0
"Etienne_Dev",2022-08-18 11:59:12,12300,"Militant·e·s féministes et LGBTQIA+",0
"DurandS86185809",2022-08-18 11:59:18,3169,"Alt-right",0
"YCarolles",2022-08-18 11:59:40,2301,"Néoconservateurs",0
"Murmeltiere1",2022-08-18 12:00:09,17731,"Centre",0
"VincentBinder72",2022-08-18 12:00:12,41423,"Néoconservateurs",0
"Marmoldu",2022-08-18 12:00:47,49852,"Militant·e·s féministes et LGBTQIA+",0
"JulianLebh",2022-08-18 12:01:30,8095,"Alt-right",0
"mikegaver14",2022-08-18 12:01:55,41420,"Alt-right",0
"ArmelleChorba",2022-08-18 12:02:19,41419,"Alt-right",0
"PDF_Calvados_",2022-08-18 12:02:29,40560,"Alt-right",34
"22MDOLIVIER23",2022-08-18 12:02:43,4083,"Alt-right",0
"natechonchon",2022-08-18 12:02:45,28815,"Alt-right",0
"alex_martin1984",2022-08-18 12:02:51,4286,"Extrême-droite",0
"Dorimene2",2022-08-18 12:02:54,790,"Extrême-droite",0
"Virgini06635301",2022-08-18 12:02:55,49849,"Alt-right",0
"ComteMontignac",2022-08-18 12:03:04,22562,"Néoconservateurs",0
"FabJrg",2022-08-18 12:03:13,26772,"Extrême-droite",0
"didiercombier",2022-08-18 12:03:15,6850,"Alt-right",0
"FrancMillenaire",2022-08-18 12:03:41,9757,"Extrême-droite",86
"gentiane15800",2022-08-18 12:03:58,4395,"Alt-right",0
"Jeantort1",2022-08-18 12:04:04,9711,"Conspirationnistes identitaires",0
"lartoliver",2022-08-18 12:04:22,41407,"Alt-right",0
"FFillon06",2022-08-18 12:04:44,8965,"Alt-right",0
"BuonaparteDe",2022-08-18 12:04:48,41405,"Alt-right",0
"HamelMireille1",2022-08-18 12:04:50,49847,"Alt-right",0
"Ladelf",2022-08-18 12:05:14,17881,"Alt-right",0
"bernet83",2022-08-18 12:05:30,6528,"Alt-right",0
"far56614139",2022-08-18 12:05:41,41403,"Alt-right",0
"mmjl",2022-08-18 12:05:48,49843,"Militant·e·s féministes et LGBTQIA+",0
"tns15",2022-08-18 12:05:52,277,"Alt-right",0
"_Pascal_27",2022-08-18 12:05:55,41399,"Alt-right",0
"GalliaPatria",2022-08-18 12:06:02,7287,"Alt-right",0
"enzo2578",2022-08-18 12:06:55,3185,"Alt-right",0
"LEBRAUD",2022-08-18 12:07:08,6827,"Alt-right",0
"chrislejaunard",2022-08-18 12:07:23,26766,"Rassemblement National",0
"75013Lolo",2022-08-18 12:07:30,41395,"Alt-right",0
"cnenert",2022-08-18 12:07:43,39568,"Conspirationnistes identitaires",0
"MichelePaumier",2022-08-18 12:08:48,1229,"Alt-right",0
"hdsdi3g",2022-08-18 12:09:09,49840,"Militant·e·s féministes et LGBTQIA+",0
"MariePunel",2022-08-18 12:09:11,6456,"Alt-right",0
"LyschaRetour",2022-08-18 12:09:23,25008,"Alt-right",0
"OlivierDurnez",2022-08-18 12:09:26,30302,"Néoconservateurs",0
"OmbreMad",2022-08-18 12:09:59,23012,"Personnalités et groupes de gauche",0
"Cartier7Clement",2022-08-18 12:10:04,3857,"Alt-right",3
"LascauxJose",2022-08-18 12:10:14,10918,"Centre",0
"Vavid1",2022-08-18 12:10:16,49837,"Militant·e·s féministes et LGBTQIA+",0
"LaboratoryNemo",2022-08-18 12:10:26,41383,"Alt-right",0
"Picondrius",2022-08-18 12:10:48,49835,"Militant·e·s féministes et LGBTQIA+",0
"kaolax56",2022-08-18 12:10:48,4220,"Alt-right",26
"DamienRieu",2022-08-18 12:10:57,41380,"Alt-right",0
"TouletJrme1",2022-08-18 12:11:02,5839,"Extrême-droite",0
"RexHierusalem",2022-08-18 12:11:07,8376,"Extrême-droite",0
"Chauvet1D",2022-08-18 12:11:15,30443,"Alt-right",0
"LJuarpi",2022-08-18 12:11:21,40271,"Alt-right",0
"JuniorGuibole",2022-08-18 12:11:40,4084,"Extrême-droite",0
"FranckJourdain7",2022-08-18 12:11:40,2694,"Alt-right",0
"grybouilli",2022-08-18 12:11:42,7259,"Militant·e·s féministes et LGBTQIA+",0
"GabMonkeur",2022-08-18 12:11:44,9775,"Alt-right",0
"BenoiZ5",2022-08-18 12:11:48,41374,"Alt-right",0
"CGavro",2022-08-18 12:11:49,49831,"Alt-right",0
"ZVenot",2022-08-18 12:12:02,49830,"Alt-right",0
"Bon_Ohm",2022-08-18 12:12:05,41373,"Alt-right",0
"BrunoTeh",2022-08-18 12:12:06,49829,"Extrême-droite",0
"ValDecroi1",2022-08-18 12:12:10,49828,"Militant·e·s féministes et LGBTQIA+",0
"Dr_Ezrine",2022-08-18 12:12:11,147,"Militant·e·s féministes et LGBTQIA+",0
"CharlieCheyenn3",2022-08-18 12:12:15,23486,"Alt-right",0
"MarchivieA",2022-08-18 12:12:19,41371,"Alt-right",0
"Mounette449",2022-08-18 12:12:30,3698,"Alt-right",0
"matrixfr",2022-08-18 12:12:35,41368,"Alt-right",0
"IFauvette",2022-08-18 12:12:35,779,"Alt-right",0
"AlphaLuckyy",2022-08-18 12:12:38,49826,"Militant·e·s féministes et LGBTQIA+",0
"Koalalestorm",2022-08-18 12:12:44,46070,"Militant·e·s féministes et LGBTQIA+",0
